Topic Index;Item Index;Example;Index Prompt;Prompt
2;0;Apple;4;A still life painting of an apple, set against a pure white background. The apple is the main focal point, with its natural curves and subtle shading capturing the viewer's attention.
2;0;Apple;5;A still life painting of an apple, set against a white background.
2;0;Apple;6;A still life painting of an Apple: A juicy red apple sits on a white background, its curves and ridges rendered in vibrant color.
2;0;Apple;7;A still life painting of an apple on a white background, featuring a single, ripe apple placed prominently in the center, surrounded by nothing but pure white space.
2;0;Apple;8;A still life painting of an apple on a white background, featuring the fruit in sharp detail, its natural curves and subtle shading capturing the essence of autumn's harvest.
2;0;Apple;9;A painting of Apple: A juicy, red apple placed prominently against a crisp white background, its stem reaching out to greet the viewer.
2;1;Banana;0;A painting of Banana: A bright yellow banana sits on a white background, its peel slightly curved and inviting.
2;1;Banana;1;A vibrant yellow banana sitting on a pure white background, radiating warmth and inviting the viewer to take a bite.
2;1;Banana;2;A banana is depicted on a pure white background, its bright yellow peel curved in a gentle smile.
2;1;Banana;3;A painting of Banana: A bright yellow banana centered on a white background, radiating warmth and simplicity.
2;1;Banana;4;A vibrant banana sits on a crisp white background, its bright yellow peel glistening in the light.
2;1;Banana;5;A painting of Banana: A bright yellow banana sitting on a white background, its peel slightly curved and inviting.
2;1;Banana;6;A painting of Banana: A bright yellow banana sitting on a white background, radiating warmth and simplicity.
2;1;Banana;7;A painting of a Banana: A bright yellow banana sits on a pure white background, its smooth skin glistening in the light.
2;1;Banana;8;A painting of Banana: A bright yellow banana sits on a white background, its peel curving slightly to reveal a hint of creamy interior.
2;1;Banana;9;A painting of Banana: A vibrant yellow banana sitting on a white background, radiating warmth and energy. The simplicity of the composition allows the viewer to focus on the banana's texture and shape.
2;2;Mango;0;A vibrant mango fruit sits atop a pure white background, its yellow-orange hue radiating warmth and energy. The fruit's smooth skin glistens with subtle sheen.
2;2;Mango;1;A vibrant mango painting on a crisp white background, featuring the fruit's juicy orange-yellow hue and intricate texture against a clean and minimalist backdrop.
2;2;Mango;2;A vibrant mango painting on a crisp white background, featuring the fruit's warm golden hue and delicate texture. A pop of juicy orange and rich green accents the ripe fruit against the pure white canvas.
2;2;Mango;3;Vibrant mango slices arranged in a whimsical pattern on a crisp white background, emitting a warm glow of golden light. Softly rounded shapes and gentle brushstrokes evoke a sense of ripeness and sweetness.
2;2;Mango;4;Vibrant mangoes sit atop a crisp white background, their yellow-green flesh radiating warmth and inviting the viewer to take a bite. The juicy fruit's intricate textures and delicate ridges add depth and visual interest to the composition.
2;2;Mango;5;A vibrant mango painting on a crisp white background, featuring a juicy slice of yellow-orange fruit with hints of green and red undertones.
2;2;Mango;6;A vibrant mango painting on a crisp white background, featuring a juicy yellow-orange fruit with intricate texture and subtle shading, surrounded by lush green leaves.
2;2;Mango;7;A painting of a mango on a white background, characterized by vibrant orange and yellow hues, with slight green undertones, capturing the fruit's juicy texture and sweet essence.
2;2;Mango;8;A vibrant mango painting features a juicy, yellow-orange fruit set against a crisp white background, radiating warmth and inviting the viewer to take a bite. The fruit's intricate texture and delicate stem are rendered in bold brushstrokes, evoking the sweet taste of summer.
2;2;Mango;9;A vibrant mango sits atop a crisp white background, its golden skin glistening in the light. The fruit's juicy pulp and delicate stem are rendered in bold strokes of orange and green.
2;3;Orange;0;A painting of Orange: A vibrant, juicy orange hue sits atop a crisp white background, radiating warmth and energy.
2;3;Orange;1;A painting of Orange: A vibrant, juicy orange slice sits prominently on a crisp white background, radiating warmth and energy.
2;3;Orange;2;A vibrant orange painting with a crisp white background, featuring a bold and bright hue that demands attention.
2;3;Orange;3;A painting of Orange: A vibrant, juicy slice of orange sits atop a crisp white background, radiating warmth and energy.
2;3;Orange;4;A vibrant orange painting featuring a bright, bold orange hue against a crisp white background.
2;3;Orange;5;A vibrant orange painting on a crisp white background, radiating warmth and energy. Softly glowing hues of tangerine and coral dance across the canvas.
2;3;Orange;6;A painting of Orange: A vibrant, juicy orange sphere sits prominently against a crisp white background, radiating warmth and energy.
2;3;Orange;7;A vibrant orange painting on a crisp white background, radiating warmth and energy.
2;3;Orange;8;A vibrant orange painting on a crisp white background, radiating warmth and energy. The bold hue dominates the canvas, evoking feelings of sunshine and joy.
2;3;Orange;9;A vibrant orange painting on a crisp white background, radiating warmth and energy.
2;4;Grape;0;A painting of Grape: A vibrant, juicy grape suspended against a crisp white background, radiating warm hues of red and purple.
2;4;Grape;1;A painting of Grape: A vibrant, juicy purple cluster of grapes suspended against a crisp white background, radiating warmth and sweetness.
2;4;Grape;2;A painting of Grape: A lush, juicy purple grape suspended against a crisp white background, radiating warmth and vitality. The grape's gentle curves and subtle shading evoke a sense of ripeness and sweetness.
2;4;Grape;3;A painting of Grape: A juicy, plump purple grape sits alone on a crisp white background, its glossy skin reflecting subtle highlights in the soft light.
2;4;Grape;4;A painting of Grape: A juicy, plump purple grape suspended against a crisp white background, radiating warmth and sweetness.
2;4;Grape;5;A painting of Grape: A luscious, juicy purple grape placed on a crisp white background, its smooth skin glistening in the light.
2;4;Grape;6;A painting of Grape: A juicy, purple grape sitting on a white background, its tender skin glistening in the light. The simplicity of the composition allows the viewer to focus on the vibrant color and texture of the fruit.
2;4;Grape;7;A painting of Grape: A lush, purple cluster of grapes hangs against a crisp white background, radiating juicy sweetness. The grapes' tender skin glistens in the light.
2;4;Grape;8;A painting of Grape: A vibrant, juicy purple cluster suspended against a crisp white background, radiating warmth and abundance.
2;4;Grape;9;A painting of Grape: A lush, crimson cluster of grapes suspended against a crisp white background, radiating warmth and vitality.
2;5;Pear;0;A painting of Pear: A ripe, golden pear sits on a crisp white background, its delicate skin glistening in the soft light.
2;5;Pear;1;A still life painting of a pear on a white background, featuring a ripe fruit with subtle sheen and gentle curves, placed centrally in a soft focus.
2;5;Pear;2;A still life painting of a pear on a white background: A ripe, yellow pear sits prominently on a pure white surface, its curves and ridges emphasized by subtle shading and texture.
